my_time, my_disp_z1, my_vel_z1, my_fz_z, topFz, out_strain2, out_stress2
0.501, -0.00131978087234325, -0.00016904976274086, 6.72524177666722e-07, 0.0225006725241777, 6.007304255225, 2500.07472490863
0.502, -0.00131967269499016, -6.40215889558463e-05, 2.54971984827573e-07, 0.0225002549719848, 6.01091016699467, 2500.02833022053
0.503, -0.00131963174050902, -2.42295152063916e-05, 9.65360541609062e-08, 0.0225000965360542, 6.012275316366, 2500.01072622824
0.504, -0.00131961624291991, -9.16752023987122e-06, 3.65312331392087e-08, 0.0225000365312331, 6.01279190266967, 2500.0040590259
0.505, -0.00131961037950979, -3.4683026324838e-06, 1.38214952746796e-08, 0.0225000138214953, 6.01298734967367, 2500.0015357217
0.506, -0.00131960816127544, -1.31209773559987e-06, 5.22894314652911e-09, 0.0225000052289431, 6.01306129081867, 2500.00058099368
0.507, -0.00131960732209834, -4.96374380525025e-07, 1.97815708952165e-09, 0.0225000019781571, 6.01308926338867, 2500.00021979523
0.508, -0.00131960700463349, -1.87780403184999e-07, 7.4834704405502e-10, 0.022500000748347, 6.01309984555034, 2500.00008314967
0.509, -0.00131960688453539, -7.1037927625174e-08, 2.8310210772875e-10, 0.0225000002831021, 6.01310384882033, 2500.00003145579
0.51, -0.00131960683910191, -2.68738583013704e-08, 1.07099037971459e-10, 0.022500000107099, 6.01310536326967, 2500.00001189989
0.511, -0.00131960682191429, -1.01664568770759e-08, 4.05157817018331e-11, 0.0225000000405158, 6.01310593619034, 2500.00000450176
0.512, -0.00131960681541216, -3.84598605809109e-09, 1.53273192748937e-11, 0.0225000000153273, 6.013106152928, 2500.00000170303
0.513, -0.0013196068129524, -1.45495117283774e-09, 5.79836526015676e-12, 0.0225000000057984, 6.01310623492, 2500.00000064427
0.514, -0.00131960681202186, -5.50415695590347e-10, 2.19370355214465e-12, 0.0225000000021937, 6.013106265938, 2500.00000024374
0.515, -0.00131960681166983, -2.08223228654749e-10, 8.29718238559707e-13, 0.0225000000008297, 6.01310627767234, 2500.00000009219
0.516, -0.00131960681153666, -7.8770961343482e-11, 3.13794129569445e-13, 0.0225000000003138, 6.01310628211133, 2500.00000003487
0.517, -0.00131960681148628, -2.97988449600671e-11, 1.18703658014141e-13, 0.0225000000001187, 6.01310628379067, 2500.00000001319
0.518, -0.00131960681146723, -1.12765542264122e-11, 4.46379044838352e-14, 0.0225000000000446, 6.01310628442566, 2500.00000000496
0.519, -0.00131960681146003, -4.27681294156139e-12, 1.71598846243626e-14, 0.0225000000000172, 6.01310628466566, 2500.00000000191
0.52, -0.00131960681145732, -1.6423956508039e-12, 6.86256607096425e-15, 0.0225000000000069, 6.013106284756, 2500.00000000077
0.521, -0.00131960681145627, -6.28350548548351e-13, 3.43128303548212e-15, 0.0225000000000034, 6.013106284791, 2500.00000000038
0.522, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.523, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.524, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.525, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.526, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.527, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.528, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.529, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.53, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.531, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.532, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.533, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.534, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.535, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.536, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.537, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.538, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.539, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.54, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.541, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.542, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.543, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.544, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.545, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.546, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.547, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.548, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.549, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.55, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.551, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.552, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.553, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.554, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.555, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.556, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.557, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.558, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.559, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.56, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.561, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.562, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.563, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.564, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.565, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.566, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.567, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.568, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.569, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.57, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.571, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.572, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.573, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.574, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.575, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.576, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.577, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.578, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.579, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.58, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.581, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.582, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.583, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.584, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.585, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.586, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.587, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.588, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.589, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.59, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.591, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.592, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.593, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.594, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.595, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.596, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.597, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.598, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.599, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.6, -0.00131960681145607, -4.27226416446209e-13, 0, 0.0225, 6.01310628479767, 2500
0.601, -0.00131976846555529, 0.000218508746397435, 9.15692202202445e-08, 0.0222759915692202, 6.00771781482366, 2475.1101743578
0.602, -0.00131999145168754, 0.000224452917680842, 2.35344962268291e-09, 0.0220518023534496, 6.00028494374867, 2450.2002614944
0.603, -0.00132021601965909, 0.000224605657065004, 6.04832364747843e-11, 0.0218277000604832, 5.992799344697, 2425.30000672036
0.604, -0.0013204406282779, 0.000224609594816647, 1.62600488629039e-12, 0.021603600001626, 5.98531239073667, 2400.40000018067
0.605, -0.00132066523795784, 0.000224609714187043, 1.17617721118179e-13, 0.0213795000001176, 5.97782540140533, 2375.50000001307
0.606, -0.00132088984768346, 0.000224609735747682, 8.16707812489881e-14, 0.0211554000000817, 5.97033841055133, 2350.60000000908
0.607, -0.00132111445742876, 0.000224609754846862, 8.11017919488677e-14, 0.0209313000000811, 5.96285141904133, 2325.70000000901
0.608, -0.00132133906719314, 0.000224609773920781, 8.11885281226665e-14, 0.0207072000000812, 5.95536442689533, 2300.80000000902
0.609, -0.00132156367697662, 0.000224609793040269, 8.01199384614648e-14, 0.0204831000000801, 5.94787743411267, 2275.9000000089
0.61, -0.00132178828677924, 0.000224609812198608, 7.85829734617494e-14, 0.0202590000000786, 5.940390440692, 2251.00000000873
0.611, -0.00132201289660103, 0.000224609831400925, 7.75039754596918e-14, 0.0200349000000775, 5.93290344663234, 2226.10000000861
0.612, -0.00132223750644205, 0.000224609850641565, 7.75976505273945e-14, 0.0198108000000776, 5.92541645193167, 2201.20000000862
0.613, -0.00132246211630233, 0.000224609869920157, 7.90235932246475e-14, 0.019586700000079, 5.917929456589, 2176.30000000878
0.614, -0.00132268672618191, 0.000224609889255269, 8.18928258539131e-14, 0.0193626000000819, 5.910442460603, 2151.4000000091
0.615, -0.00132291133608086, 0.000224609908630549, 7.79654119043016e-14, 0.019138500000078, 5.90295546397134, 2126.50000000867
0.616, -0.00132313594599919, 0.000224609928039466, 7.95717658430561e-14, 0.0189144000000796, 5.89546846669367, 2101.60000000884
0.617, -0.00132336055593696, 0.000224609947502838, 8.0331574725534e-14, 0.0186903000000803, 5.887981468768, 2076.70000000892
0.618, -0.00132358516589421, 0.000224609966999276, 7.93497212381311e-14, 0.0184662000000793, 5.880494470193, 2051.80000000881
0.619, -0.00132380977587098, 0.000224609986550136, 8.02621857864949e-14, 0.0182421000000803, 5.87300747096733, 2026.90000000892
0.62, -0.00132403438586732, 0.000224610006131347, 8.05917832469305e-14, 0.0180180000000806, 5.86552047108933, 2002.00000000896
0.621, -0.00132425899588327, 0.000224610025769996, 7.90201237776955e-14, 0.017793900000079, 5.85803347055767, 1977.10000000878
0.622, -0.00132448360591887, 0.00022461004545085, 8.2423651237562e-14, 0.0175698000000824, 5.850546469371, 1952.20000000916
0.623, -0.00132470821597417, 0.000224610065164932, 8.16326173325166e-14, 0.0173457000000816, 5.84305946752767, 1927.30000000907
0.624, -0.00132493282604922, 0.000224610084924548, 8.01823885066e-14, 0.0171216000000802, 5.835572465026, 1902.40000000891
0.625, -0.00132515743614405, 0.000224610104736713, 7.97521770845577e-14, 0.0168975000000797, 5.828085461865, 1877.50000000886
0.626, -0.00132538204625871, 0.000224610124591197, 8.00956523328011e-14, 0.0166734000000801, 5.820598458043, 1852.6000000089
0.627, -0.00132560665639325, 0.000224610144494197, 8.07721944884321e-14, 0.0164493000000808, 5.81311145355833, 1827.70000000898
0.628, -0.00132583126654771, 0.000224610164435821, 8.08589306622309e-14, 0.0162252000000809, 5.80562444840966, 1802.80000000899
0.629, -0.00132605587672214, 0.000224610184426596, 8.07652555945282e-14, 0.0160011000000808, 5.79813744259533, 1777.90000000898
0.63, -0.00132628048691658, 0.000224610204459735, 8.0782602829288e-14, 0.0157770000000808, 5.790650436114, 1753.00000000898
0.631, -0.00132650509713107, 0.000224610224532058, 8.11885281226665e-14, 0.0155529000000812, 5.78316342896433, 1728.10000000902
0.632, -0.00132672970736566, 0.00022461024466051, 8.27931473379451e-14, 0.0153288000000828, 5.77567642114467, 1703.2000000092
0.633, -0.0013269543176204, 0.000224610264832602, 8.53813547641025e-14, 0.0151047000000854, 5.76818941265333, 1678.30000000949
0.634, -0.00132717892789534, 0.000224610285047761, 8.17974160627344e-14, 0.0148806000000818, 5.76070240348867, 1653.40000000909
0.635, -0.00132740353819052, 0.000224610305306403, 8.27150847815261e-14, 0.0146565000000827, 5.75321539364934, 1628.50000000919
0.636, -0.00132762814850598, 0.000224610325621831, 8.44029707236515e-14, 0.0144324000000844, 5.745728383134, 1603.60000000938
0.637, -0.00132785275884177, 0.000224610345971032, 8.23559970219989e-14, 0.0142083000000823, 5.738241371941, 1578.70000000914
0.638, -0.00132807736919794, 0.000224610366374644, 8.53778853171505e-14, 0.0139842000000854, 5.73075436006867, 1553.80000000949
0.639, -0.00132830197957454, 0.00022461038681788, 8.32892782520744e-14, 0.0137601000000833, 5.72326734751533, 1528.90000000926
0.64, -0.0013285265899716, 0.000224610407317164, 8.29128432577875e-14, 0.0135360000000829, 5.71578033428, 1504.00000000921
0.641, -0.00132875120038918, 0.000224610427856513, 8.64100457853567e-14, 0.0133119000000864, 5.70829332036067, 1479.1000000096
0.642, -0.00132897581082734, 0.000224610448444855, 8.43318470611365e-14, 0.0130878000000843, 5.70080630575533, 1454.20000000937
0.643, -0.0013292004212861, 0.000224610469079748, 8.32875435285985e-14, 0.0128637000000833, 5.69331929046334, 1429.30000000926
0.644, -0.00132942503176552, 0.000224610489765483, 8.36049979247022e-14, 0.0126396000000836, 5.68583227448266, 1404.40000000929
0.645, -0.00132964964226565, 0.000224610510502324, 8.42867442507611e-14, 0.0124155000000843, 5.67834525781167, 1379.50000000937
0.646, -0.00132987425278654, 0.00022461053128274, 8.50031850463395e-14, 0.012191400000085, 5.67085824044867, 1354.60000000944
0.647, -0.00133009886332823, 0.00022461055210797, 8.48279779752659e-14, 0.0119673000000848, 5.66337122239234, 1329.70000000942
0.648, -0.00133032347389077, 0.000224610572983593, 8.44272568523152e-14, 0.0117432000000844, 5.655884203641, 1304.80000000938
0.649, -0.00133054808447421, 0.000224610593907025, 8.43596026367521e-14, 0.0115191000000844, 5.648397184193, 1279.90000000938
0.65, -0.0013307726950786, 0.000224610614879479, 8.51454323713696e-14, 0.0112950000000851, 5.64091016404667, 1255.00000000946
0.651, -0.00133099730570399, 0.000224610635900801, 8.69946475967609e-14, 0.011070900000087, 5.63342314320034, 1230.10000000967
0.652, -0.00133122191635042, 0.000224610656975917, 8.70189337254246e-14, 0.010846800000087, 5.62593612165267, 1205.20000000967
0.653, -0.00133144652701795, 0.000224610678097199, 8.52963533137796e-14, 0.0106227000000853, 5.61844909940167, 1180.30000000948
0.654, -0.00133167113770663, 0.000224610699258201, 8.80111955536833e-14, 0.010398600000088, 5.61096207644567, 1155.40000000978
0.655, -0.0013318957484165, 0.000224610720479276, 8.5641563285499e-14, 0.0101745000000856, 5.60347505278333, 1130.50000000951
0.656, -0.0013321203591476, 0.000224610741744961, 8.82505873933681e-14, 0.00995040000008826, 5.59598802841334, 1105.60000000981
0.657, -0.00133234496990001, 0.000224610763066146, 8.59590176816027e-14, 0.00972630000008595, 5.588501003333, 1080.70000000955
0.658, -0.00133256958067375, 0.000224610784436498, 8.91491741539241e-14, 0.00950220000008916, 5.58101397754167, 1055.80000000991
0.659, -0.0013327941914689, 0.000224610805846268, 8.80961970040062e-14, 0.00927810000008808, 5.57352695103667, 1030.90000000979
0.66, -0.00133301880228548, 0.000224610827321582, 8.67795418857398e-14, 0.00905400000008679, 5.56603992381733, 1006.00000000964
0.661, -0.00133324341312356, 0.000224610848841881, 8.70796490470838e-14, 0.00882990000008707, 5.55855289588134, 981.100000009674
0.662, -0.00133346802398318, 0.000224610870411658, 8.8032012235395e-14, 0.00860580000008804, 5.55106586722733, 956.200000009782
0.663, -0.0013336926348644, 0.000224610892034699, 8.92792784146224e-14, 0.00838170000008927, 5.54357883785333, 931.300000009919
0.664, -0.00133391724576726, 0.000224610913713179, 9.00234747858164e-14, 0.00815760000009003, 5.536091807758, 906.400000010003
0.665, -0.00133414185669182, 0.000224610935426321, 8.93920354405608e-14, 0.00793350000008938, 5.52860477693934, 881.500000009931
0.666, -0.00133436646763814, 0.000224610957204707, 8.85680417894719e-14, 0.00770940000008858, 5.52111774539533, 856.600000009842
0.667, -0.00133459107860625, 0.000224610979030107, 8.80987990892201e-14, 0.00748530000008811, 5.513630713125, 831.70000000979
0.668, -0.00133481568959622, 0.000224611000904205, 8.90910609174789e-14, 0.0072612000000891, 5.506143680126, 806.8000000099
0.669, -0.00133504030060808, 0.000224611022839113, 9.16532474914966e-14, 0.00703710000009166, 5.49865664639733, 781.900000010184
0.67, -0.00133526491164191, 0.000224611044824531, 8.91639193034699e-14, 0.00681300000008917, 5.49116961193633, 757.000000009908
0.671, -0.00133548952269775, 0.000224611066857837, 8.99948518484628e-14, 0.00658890000009, 5.48368257674167, 732.10000001
0.672, -0.00133571413377565, 0.000224611088949741, 9.07815489448183e-14, 0.00636480000009079, 5.47619554081167, 707.200000010088
0.673, -0.00133593874487566, 0.000224611111088288, 9.04805744217363e-14, 0.00614070000009049, 5.46870850414467, 682.300000010054
0.674, -0.00133616335599784, 0.000224611133288287, 9.03201125002084e-14, 0.00591660000009033, 5.46122146673867, 657.400000010037
0.675, -0.00133638796714225, 0.000224611155527177, 9.2746123281362e-14, 0.00569250000009276, 5.45373442859167, 632.500000010307
0.676, -0.00133661257830893, 0.000224611177827741, 9.08231823082417e-14, 0.00546840000009083, 5.44624738970233, 607.600000010092
0.677, -0.00133683718949793, 0.00022461120018752, 9.05291466790636e-14, 0.00524430000009054, 5.438760350069, 582.70000001006
0.678, -0.00133706180070932, 0.000224611222599489, 9.13175784988951e-14, 0.00502020000009133, 5.43127330968933, 557.800000010148
0.679, -0.00133728641194314, 0.00022461124506003, 9.27539295370039e-14, 0.00479610000009276, 5.423786268562, 532.900000010307
0.68, -0.00133751102319945, 0.000224611267576863, 9.4014206142301e-14, 0.00457200000009402, 5.416299226685, 508.000000010447
0.681, -0.00133773563447831, 0.000224611290151101, 9.37288441305029e-14, 0.00434790000009374, 5.40881218405633, 483.100000010416
0.682, -0.00133796024577977, 0.000224611312775045, 9.23835660748829e-14, 0.00412380000009239, 5.40132514067433, 458.200000010266
0.683, -0.00133818485710388, 0.000224611335458108, 9.20036616336439e-14, 0.00389970000009201, 5.39383809653734, 433.300000010223
0.684, -0.00133840946845071, 0.000224611358190906, 9.22113947698922e-14, 0.00367560000009222, 5.386351051643, 408.400000010247
0.685, -0.00133863407982029, 0.000224611380992782, 9.43876053705051e-14, 0.00345150000009439, 5.37886400599034, 383.500000010488
0.686, -0.0013388586912127, 0.000224611403831161, 9.36377711480141e-14, 0.00322740000009365, 5.37137695957667, 358.600000010406
0.687, -0.00133908330262798, 0.000224611426732971, 9.31828399164392e-14, 0.00300330000009319, 5.36388991240067, 333.700000010354
0.688, -0.00133930791406619, 0.000224611449694738, 9.62875612575687e-14, 0.00277920000009629, 5.35640286446033, 308.800000010699
0.689, -0.00133953252552739, 0.000224611472711245, 9.34981259081979e-14, 0.00255510000009351, 5.34891581575366, 283.90000001039
0.69, -0.00133975713701163, 0.000224611495785666, 9.46747021057792e-14, 0.00233100000009468, 5.341428766279, 259.00000001052
0.691, -0.00133998174851898, 0.000224611518910491, 9.59531933075741e-14, 0.00210690000009596, 5.333941716034, 234.100000010662
0.692, -0.00134020636004948, 0.000224611542097752, 9.43281910914529e-14, 0.00188280000009434, 5.32645466501733, 209.200000010482
0.693, -0.0013404309716032, 0.000224611565341597, 9.3984065321906e-14, 0.00165870000009399, 5.31896761322667, 184.300000010443
0.694, -0.00134065558318018, 0.000224611588643113, 9.46319845401833e-14, 0.00143460000009464, 5.31148056066067, 159.400000010516
0.695, -0.0013408801947805, 0.000224611612005257, 9.56756375514178e-14, 0.00121050000009568, 5.30399350731667, 134.500000010631
0.696, -0.0013411048064042, 0.000224611635415468, 9.58534467077055e-14, 0.000986400000095859, 5.29650645319333, 109.600000010651
0.697, -0.00134132941805135, 0.000224611658886817, 9.57015499833402e-14, 0.000762300000095705, 5.28901939828833, 84.7000000106339
0.698, -0.001341554029722, 0.000224611682419354, 9.52612554810939e-14, 0.000538200000095267, 5.2815323426, 59.8000000105852
0.699, -0.00134177864141621, 0.0002246117060095, 9.58630961070406e-14, 0.000314100000095868, 5.27404528612634, 34.900000010652
0.7, -0.00134200325313404, 0.000224611729655015, 9.77791523963656e-14, 9.00000000977824e-05, 5.26655822886533, 10.0000000108647
0.701, -0.00134206435952169, 5.33410649185331e-06, -8.30887741184468e-08, 8.99169112258816e-05, 5.264521349277, 9.99076791398684
0.702, -0.00134206573200657, 1.19391862902254e-07, -1.85976336018528e-09, 8.99981402366398e-05, 5.264475599781, 9.99979335962664
0.703, -0.00134206576272645, 2.67231033082781e-09, -4.16260879931851e-11, 8.9999958373912e-05, 5.264474575785, 9.99999537487911
0.704, -0.00134206576341404, 5.98186070309346e-11, -9.31819725547012e-13, 8.99999990681803e-05, 5.26447455286533, 9.99999989646448
0.705, -0.00134206576342944, 1.3277240188075e-12, -2.55589006990103e-14, 8.99999999744411e-05, 5.264474552352, 9.99999999716012
0.706, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.707, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.708, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.709, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.71, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.711, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.712, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.713, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.714, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.715, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.716, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.717, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.718, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.719, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.72, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.721, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.722, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.723, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.724, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.725, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.726, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.727, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.728, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.729, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.73, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.731, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.732, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.733, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.734, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.735, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.736, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.737, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.738, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.739, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.74, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.741, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.742, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.743, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.744, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.745, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.746, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.747, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.748, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.749, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.75, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
0.751, -0.00134206576342968, 3.87877231515989e-13, 0, 9e-05, 5.264474552344, 10
