my_atoms, my_ke, my_cpu, my_time, 1_disp, 2_disp, 3_disp, 1_vel, 2_vel, 3_vel,  1_force, 2_force, 3_force, force1y, force2y, force3y, force1z, force2z,force3z
3, 1.22080650173754e-07, 2.224909709, 0.02565, -0.0004, -0.000550452230928136, 0.002965,  0, -6.73066795821431 , 0.1,  0, -6.22714962773608e-07, 0, 0, 0,0,  0, 0,0
3, 1.22094098327056e-07, 2.225689627, 0.02566, -0.0004, -0.000617762072572239, 0.002966,  0, -6.73103874810243 , 0.1,  0, 2.23125453320022e-07, 0, 0, 0,0,  0, 0,0
3, 1.22066565856482e-07, 2.226363699, 0.02567, -0.0004, -0.000685068754998417, 0.002967,  0, -6.73027960623574 , 0.1,  0, 3.61067154964901e-07, 0, 0, 0,0,  0, 0,0
3, 1.22049380614135e-07, 2.227604391, 0.02568, -0.0004, -0.000752368854655251, 0.002968,  0, -6.72980572097297 , 0.1,  0, 1.49637656297131e-07, 0, 0, 0,0,  0, 0,0
3, 6.18696711485285e-08, 2.228304446, 0.02569, -0.0004, -0.000786025622239138, 0.002969,  0, 4.79100914580052 , 0.1,  0, -8.78036050240261e-08, 0, 0, 0,0,  0, 0,0
3, 6.18582540095074e-08, 2.22899709, 0.0257, -0.0004, -0.000738117276592899, 0.00297,  0, 4.79056687762024 , 0.1,  0, -3.88820618479758e-07, 0, 0, 0,0,  0, 0,0
3, 6.183242062088e-08, 2.22968994, 0.02571, -0.0004, -0.000690216146679178, 0.002971,  0, 4.78956601331962 , 0.1,  0, -6.8979229415095e-07, 0, 0, 0,0,  0, 0,0
3, 6.17921830313348e-08, 2.230389769, 0.02572, -0.0004, -0.000642327817929934, 0.002972,  0, 4.78800666960285 , 0.1,  0, -9.90683537733581e-07, 0, 0, 0,0,  0, 0,0
3, 6.17375600076739e-08, 2.231057573, 0.02573, -0.0004, -0.000594457874284464, 0.002973,  0, 4.78588902829459 , 0.1,  0, -1.29145926430254e-06, 0, 0, 0,0,  0, 0,0
3, 6.16685770260638e-08, 2.231719147, 0.02574, -0.0004, -0.000546611897538302, 0.002974,  0, 4.78321333631891 , 0.1,  0, -1.59208440240146e-06, 0, 0, 0,0,  0, 0,0
3, 6.15852662601524e-08, 2.232918342, 0.02575, -0.0004, -0.00049879546669236, 0.002975,  0, 4.77997990567044 , 0.1,  0, -1.89252389813445e-06, 0, 0, 0,0,  0, 0,0
3, 6.1487666566063e-08, 2.233580374, 0.02576, -0.0004, -0.000451014157302402, 0.002976,  0, 4.77618911337803 , 0.1,  0, -2.19274271925124e-06, 0, 0, 0,0,  0, 0,0
3, 6.13758234642696e-08, 2.234346674, 0.02577, -0.0004, -0.000403273540828908, 0.002977,  0, 4.77184140146066 , 0.1,  0, -2.49270585923319e-06, 0, 0, 0,0,  0, 0,0
3, 6.14669812303272e-08, 2.235018569, 0.02578, -0.0004, -0.000355539462068301, 0.002978,  0, 4.7753853041913 , 0.1,  0, 1.95468539904773e-06, 0, 0, 0,0,  0, 0,0
3, 6.15460186751461e-08, 2.236217141, 0.02579, -0.0004, -0.000307769327758978, 0.002979,  0, 4.77845588286185 , 0.1,  0, 1.35438818701906e-06, 0, 0, 0,0,  0, 0,0
3, 6.15963987912445e-08, 2.236882493, 0.0258, -0.0004, -0.000259974058959717, 0.00298,  0, 4.78041210448508 , 0.1,  0, 7.53775125674633e-07, 0, 0, 0,0,  0, 0,0
3, 6.1618074585899e-08, 2.237551949, 0.02581, -0.0004, -0.000212164801738605, 0.002981,  0, 4.78125351286147 , 0.1,  0, 1.52986280636903e-07, 0, 0, 0,0,  0, 0,0
3, 6.16110258407241e-08, 2.238215548, 0.02582, -0.0004, -0.000164352705425887, 0.002982,  0, 4.78097991177089 , 0.1,  0, -4.47838241478351e-07, 0, 0, 0,0,  0, 0,0
3, 6.15900816190175e-08, 2.238883338, 0.02583, -0.0004, -0.00011654717662519, 0.002983,  0, 4.78016685738567 , 0.1,  0, -3.6614375388233e-07, 0, 0, 0,0,  0, 0,0
3, 6.15761692389505e-08, 2.240099334, 0.02584, -0.0004, -6.87484410568964e-05, 0.002984,  0, 4.77962670254245 , 0.1,  0, -2.15979597370097e-07, 0, 0, 0,0,  0, 0,0
3, 6.15694347795195e-08, 2.240762474, 0.02585, -0.0004, -2.09537136961043e-05, 0.002985,  0, 4.77936521199052 , 0.1,  0, -6.58280330131051e-08, 0, 0, 0,0,  0, 0,0
3, 3.05151727712822e-07, 2.241426778, 0.02586, -0.0004, -5.96744765900941e-05, 0.002986,  0, -10.6419550690822 , 0.1,  0, 3.74945794524512e-07, 0, 0, 0,0,  0, 0,0
3, 3.05076253022664e-07, 2.242091076, 0.02587, -0.0004, -0.000166088480007245, 0.002987,  0, -10.6406388077111 , 0.1,  0, 1.04356469727331e-06, 0, 0, 0,0,  0, 0,0
3, 3.04929661076085e-07, 2.242769353, 0.02588, -0.0004, -0.000272483116952133, 0.002988,  0, -10.6380818122668 , 0.1,  0, 1.71206191688814e-06, 0, 0, 0,0,  0, 0,0
3, 3.04712020243536e-07, 2.244134331, 0.02589, -0.0004, -0.000378845981454245, 0.002989,  0, -10.6342843809033 , 0.1,  0, 2.38035950435787e-06, 0, 0, 0,0,  0, 0,0
3, 3.04829006409327e-07, 2.244833899, 0.0259, -0.0004, -0.000485193571740012, 0.00299,  0, -10.6363257423805 , 0.1,  0, -1.4427460967011e-06, 0, 0, 0,0,  0, 0,0
3, 3.04911379994517e-07, 2.246079668, 0.02591, -0.0004, -0.00059156608218212, 0.002991,  0, -10.6377628932403 , 0.1,  0, -1.06029707305768e-07, 0, 0, 0,0,  0, 0,0
3, 3.04877925037173e-07, 2.246768639, 0.02592, -0.0004, -0.0006979413954046, 0.002992,  0, -10.637179236577 , 0.1,  0, 3.20626562432533e-07, 0, 0, 0,0,  0, 0,0
3, 3.51216449086627e-07, 2.247970559, 0.02593, -0.0004, -0.000795489673229913, 0.002993,  0, 11.4170379077873 , 0.1,  0, -2.83392188923867e-08, 0, 0, 0,0,  0, 0,0
3, 3.51172265168881e-07, 2.248634914, 0.02594, -0.0004, -0.000681321775892712, 0.002994,  0, 11.4163196839772 , 0.1,  0, -7.45677273993079e-07, 0, 0, 0,0,  0, 0,0
3, 3.51046204518719e-07, 2.249298287, 0.02595, -0.0004, -0.00056716771683337, 0.002995,  0, 11.4142702791093 , 0.1,  0, -1.46292838062964e-06, 0, 0, 0,0,  0, 0,0
3, 3.50838325930796e-07, 2.250503231, 0.02596, -0.0004, -0.000453040806796967, 0.002996,  0, 11.410889932151 , 0.1,  0, -2.18000890492418e-06, 0, 0, 0,0,  0, 0,0
3, 3.5084410664335e-07, 2.251200457, 0.02597, -0.0004, -0.00033894131793788, 0.002997,  0, 11.4109839467783 , 0.1,  0, 1.7460838161873e-06, 0, 0, 0,0,  0, 0,0
3, 3.50961541954851e-07, 2.252465313, 0.02598, -0.0004, -0.000224819711900219, 0.002998,  0, 11.4128936884676 , 0.1,  0, 3.11989419612156e-07, 0, 0, 0,0,  0, 0,0
3, 3.50934399713809e-07, 2.253666763, 0.02599, -0.0004, -0.000110691868998012, 0.002999,  0, 11.4124523277388 , 0.1,  0, -3.47748762456279e-07, 0, 0, 0,0,  0, 0,0
3, 6.68330152778548e-07, 2.254331982, 0.026, -0.0004, -4.52341504316469e-06, 0.003,  0, -15.749597204632 , 0.1,  0, 2.84214549374875e-08, 0, 0, 0,0,  0, 0,0
3, 6.68247752751423e-07, 2.255009524, 0.02601, -0.0004, -0.000162016062598471, 0.003001,  0, -15.7486262327574 , 0.1,  0, 1.0179769440458e-06, 0, 0, 0,0,  0, 0,0
3, 6.68009542934827e-07, 2.256207719, 0.02602, -0.0004, -0.000319489818539005, 0.003002,  0, -15.7458189183917 , 0.1,  0, 2.00741373363775e-06, 0, 0, 0,0,  0, 0,0
3, 6.67983637669404e-07, 2.25689995, 0.02603, -0.0004, -0.000476937094833763, 0.003003,  0, -15.7455135933932 , 0.1,  0, -1.54679537140793e-06, 0, 0, 0,0,  0, 0,0
3, 6.6807141150615e-07, 2.258099011, 0.02604, -0.0004, -0.000634400463427641, 0.003004,  0, -15.7465480906516 , 0.1,  0, 4.31947676528617e-07, 0, 0, 0,0,  0, 0,0
3, 6.68028687461939e-07, 2.259298659, 0.02605, -0.0004, -0.000791862675906087, 0.003005,  0, -15.7460445560783 , 0.1,  0, 2.55641575933174e-08, 0, 0, 0,0,  0, 0,0
3, 7.09398459876208e-08, 2.259964722, 0.02606, -0.0004, -0.000751413392750541, 0.003006,  0, 5.13033012577054 , 0.1,  0, -3.05278656795661e-07, 0, 0, 0,0,  0, 0,0
3, 7.09159178262139e-08, 2.260722013, 0.02607, -0.0004, -0.000700113921198919, 0.003007,  0, 5.12946448835927 , 0.1,  0, -6.27602742714732e-07, 0, 0, 0,0,  0, 0,0
3, 7.08754656729521e-08, 2.261409808, 0.02608, -0.0004, -0.000648826096698161, 0.003008,  0, 5.12800073823284 , 0.1,  0, -9.49853648055105e-07, 0, 0, 0,0,  0, 0,0
3, 7.0818508394709e-08, 2.262074008, 0.02609, -0.0004, -0.000597555899580141, 0.003009,  0, 5.12593904606936 , 0.1,  0, -1.27199379728325e-06, 0, 0, 0,0,  0, 0,0
3, 7.07450725563483e-08, 2.262742569, 0.0261, -0.0004, -0.000546309308121317, 0.00301,  0, 5.12327965226907 , 0.1,  0, -1.59398562778037e-06, 0, 0, 0,0,  0, 0,0
3, 7.06551924083294e-08, 2.263941343, 0.02611, -0.0004, -0.000495092297845648, 0.003011,  0, 5.1200228669262 , 0.1,  0, -1.91579159422211e-06, 0, 0, 0,0,  0, 0,0
3, 7.05489098707331e-08, 2.264603832, 0.02612, -0.0004, -0.000443910840827838, 0.003012,  0, 5.1161690697928 , 0.1,  0, -2.23737417295646e-06, 0, 0, 0,0,  0, 0,0
3, 7.04624733582486e-08, 2.265265195, 0.02613, -0.0004, -0.000392769973920267, 0.003013,  0, 5.11303274635422 , 0.1,  0, 2.42255152579351e-06, 0, 0, 0,0,  0, 0,0
3, 7.05699494869464e-08, 2.265931179, 0.02614, -0.0004, -0.000341619155137706, 0.003014,  0, 5.11693219517119 , 0.1,  0, 1.77977137974392e-06, 0, 0, 0,0,  0, 0,0
3, 7.06445844313362e-08, 2.267127355, 0.02615, -0.0004, -0.00029043530768119, 0.003015,  0, 5.11963835276772 , 0.1,  0, 1.13657618313652e-06, 0, 0, 0,0,  0, 0,0
3, 7.0686308574682e-08, 2.26779221, 0.02616, -0.0004, -0.000239230367850337, 0.003016,  0, 5.12115058805593 , 0.1,  0, 4.93115931936059e-07, 0, 0, 0,0,  0, 0,0
3, 7.06950829982321e-08, 2.268456093, 0.02617, -0.0004, -0.000188016276863599, 0.003017,  0, 5.12146854837582 , 0.1,  0, -1.50459316080807e-07, 0, 0, 0,0,  0, 0,0
3, 7.06751218600074e-08, 2.269123867, 0.02618, -0.0004, -0.000136804747114627, 0.003018,  0, 5.12074518449013 , 0.1,  0, -4.29784788511522e-07, 0, 0, 0,0,  0, 0,0
3, 7.06572335618227e-08, 2.270417767, 0.02619, -0.0004, -8.5600785714819e-05, 0.003019,  0, 5.12009685061573 , 0.1,  0, -2.68922799543189e-07, 0, 0, 0,0,  0, 0,0
3, 7.06475825740549e-08, 2.271087888, 0.0262, -0.0004, -3.44018150567091e-05, 0.00302,  0, 5.11974703130095 , 0.1,  0, -1.08076489452312e-07, 0, 0, 0,0,  0, 0,0
3, 1.37605607842709e-07, 2.271750741, 0.02621, -0.0004, -2.33606397189197e-05, 0.003021,  0, -7.14592121640363 , 0.1,  0, 1.46779228248363e-07, 0, 0, 0,0,  0, 0,0
3, 1.37579078465032e-07, 2.272421242, 0.02622, -0.0004, -9.48171011840624e-05, 0.003022,  0, -7.1452322070213 , 0.1,  0, 5.95753417029061e-07, 0, 0, 0,0,  0, 0,0
3, 1.37520478530653e-07, 2.27308175, 0.02623, -0.0004, -0.000166262506658085, 0.003023,  0, -7.14371003966595 , 0.1,  0, 1.04465813896893e-06, 0, 0, 0,0,  0, 0,0
3, 1.37429835370567e-07, 2.273743799, 0.02624, -0.0004, -0.000237688525367755, 0.003024,  0, -7.14135489182738 , 0.1,  0, 1.49344105027586e-06, 0, 0, 0,0,  0, 0,0
3, 1.37307191260724e-07, 2.274412768, 0.02625, -0.0004, -0.000309086828800401, 0.003025,  0, -7.13816703812366 , 0.1,  0, 1.94204982136141e-06, 0, 0, 0,0,  0, 0,0
3, 1.3715260340231e-07, 2.275646052, 0.02626, -0.0004, -0.000380449091675049, 0.003026,  0, -7.1341468502692 , 0.1,  0, 2.39043214294249e-06, 0, 0, 0,0,  0, 0,0
3, 1.37217826714833e-07, 2.276309406, 0.02627, -0.0004, -0.000451791012502386, 0.003027,  0, -7.1358433138193 , 0.1,  0, -1.86248073087791e-06, 0, 0, 0,0,  0, 0,0
3, 1.37318750288942e-07, 2.277528508, 0.02628, -0.0004, -0.000523163953894287, 0.003028,  0, -7.1384675494429 , 0.1,  0, -9.65581897510596e-07, 0, 0, 0,0,  0, 0,0
3, 1.37355660783907e-07, 2.278272206, 0.02629, -0.0004, -0.000594554814379638, 0.003029,  0, -7.13942706286009 , 0.1,  0, -6.84578861736729e-08, 0, 0, 0,0,  0, 0,0
3, 1.3733381053483e-07, 2.279009916, 0.0263, -0.0004, -0.000665947111787407, 0.00303,  0, -7.13885906635146 , 0.1,  0, 4.21139568801176e-07, 0, 0, 0,0,  0, 0,0
3, 1.37311751905129e-07, 2.280249397, 0.02631, -0.0004, -0.00073733248832729, 0.003031,  0, -7.13828560715101 , 0.1,  0, 1.96875794289738e-07, 0, 0, 0,0,  0, 0,0
3, 1.57759381701815e-07, 2.280953315, 0.02632, -0.0004, -0.00079074879242019, 0.003032,  0, 7.65144018381691 , 0.1,  0, -5.81270515391316e-08, 0, 0, 0,0,  0, 0,0
3, 1.5773654292848e-07, 2.281650802, 0.02633, -0.0004, -0.000714236416919713, 0.003033,  0, 7.65088622093253 , 0.1,  0, -5.38868485101135e-07, 0, 0, 0,0,  0, 0,0
3, 1.57676931682173e-07, 2.282345776, 0.02634, -0.0004, -0.000637734041739865, 0.003034,  0, 7.64944013912583 , 0.1,  0, -1.01954708479571e-06, 0, 0, 0,0,  0, 0,0
3, 1.5758057576557e-07, 2.283035532, 0.02635, -0.0004, -0.000561250587313458, 0.003035,  0, 7.64710210701487 , 0.1,  0, -1.50010680189007e-06, 0, 0, 0,0,  0, 0,0
3, 1.57447520119046e-07, 2.2842617, 0.02636, -0.0004, -0.000484794971867085, 0.003036,  0, 7.64387239722198 , 0.1,  0, -1.98049160151386e-06, 0, 0, 0,0,  0, 0,0
3, 1.57277826799726e-07, 2.284957731, 0.02637, -0.0004, -0.000408376110381218, 0.003037,  0, 7.63975138634211 , 0.1,  0, -2.46064546919325e-06, 0, 0, 0,0,  0, 0,0
3, 1.57398965980242e-07, 2.285647943, 0.02638, -0.0004, -0.000331966974097546, 0.003038,  0, 7.64269348443539 , 0.1,  0, 1.65851767441888e-06, 0, 0, 0,0,  0, 0,0
3, 1.57489029505883e-07, 2.28686964, 0.02639, -0.0004, -0.000255527620554997, 0.003039,  0, 7.64488011662923 , 0.1,  0, 6.97952428281187e-07, 0, 0, 0,0,  0, 0,0
3, 1.57505664642538e-07, 2.2875878, 0.0264, -0.0004, -0.000179075314538073, 0.00304,  0, 7.64528392896609 , 0.1,  0, -2.62775583449878e-07, 0, 0, 0,0,  0, 0,0
3, 1.574746973727e-07, 2.288871519, 0.02641, -0.0004, -0.000102626315903706, 0.003041,  0, 7.64453219182 , 0.1,  0, -3.22410080108067e-07, 0, 0, 0,0,  0, 0,0
3, 1.5745923037193e-07, 2.289538519, 0.02642, -0.0004, -2.6183242848371e-05, 0.003042,  0, 7.64415669936161 , 0.1,  0, -8.22570833795999e-08, 0, 0, 0,0,  0, 0,0
3, 2.69410377289368e-07, 2.290202783, 0.02643, -0.0004, -6.56601239829756e-05, 0.003043,  0, -9.9992659788697 , 0.1,  0, 4.12554726277422e-07, 0, 0, 0,0,  0, 0,0
3, 2.69337719537135e-07, 2.290907855, 0.02644, -0.0004, -0.000165647012424605, 0.003044,  0, -9.99791739337497 , 0.1,  0, 1.04079087464447e-06, 0, 0, 0,0,  0, 0,0
3, 2.69202278643304e-07, 2.291600584, 0.02645, -0.0004, -0.000265614585870567, 0.003045,  0, -9.99540301727352 , 0.1,  0, 1.66890566331454e-06, 0, 0, 0,0,  0, 0,0
3, 2.69004117777474e-07, 2.292825136, 0.02646, -0.0004, -0.000365551187767453, 0.003046,  0, -9.99172314374999 , 0.1,  0, 2.2968258520025e-06, 0, 0, 0,0,  0, 0,0
3, 2.6905902864395e-07, 2.293521746, 0.02647, -0.0004, -0.000465464660514107, 0.003047,  0, -9.99274298154064 , 0.1,  0, -1.69074670198251e-06, 0, 0, 0,0,  0, 0,0
3, 2.6916524505883e-07, 2.294741693, 0.02648, -0.0004, -0.000565403894668513, 0.003048,  0, -9.99471540164743 , 0.1,  0, -4.34873246683021e-07, 0, 0, 0,0,  0, 0,0
3, 2.69150988237019e-07, 2.295406157, 0.02649, -0.0004, -0.00066535127829247, 0.003049,  0, -9.99445067759634 , 0.1,  0, 4.23011434931634e-07, 0, 0, 0,0,  0, 0,0
3, 2.69124401424266e-07, 2.296643007, 0.0265, -0.0004, -0.000765292831055009, 0.00305,  0, -9.9939569886159 , 0.1,  0, 1.09035786984484e-07, 0, 0, 0,0,  0, 0,0
3, 5.94615082880871e-07, 2.297361423, 0.02651, -0.0004, -0.000703211474929593, 0.003051,  0, 14.8556205816884 , 0.1,  0, -6.08140238625967e-07, 0, 0, 0,0,  0, 0,0
3, 5.94455421384002e-07, 2.298061287, 0.02652, -0.0004, -0.000554663799078987, 0.003052,  0, 14.8536258985584 , 0.1,  0, -1.54149281294617e-06, 0, 0, 0,0,  0, 0,0
3, 5.94157183326859e-07, 2.29926737, 0.02653, -0.0004, -0.000406144730249953, 0.003053,  0, 14.8498992329696 , 0.1,  0, -2.47466564404928e-06, 0, 0, 0,0,  0, 0,0
3, 5.94372277403711e-07, 2.300458618, 0.02654, -0.0004, -0.000257631275213403, 0.003054,  0, 14.8525870580497 , 0.1,  0, 7.24569771757851e-07, 0, 0, 0,0,  0, 0,0
3, 5.94361613573543e-07, 2.301647502, 0.02655, -0.0004, -0.000109104164288134, 0.003055,  0, 14.8524538138169 , 0.1,  0, -3.42760841003657e-07, 0, 0, 0,0,  0, 0,0
3, 1.69007816566038e-07, 2.30231832, 0.02656, -0.0004, -2.09266842856481e-05, 0.003056,  0, -7.91956730129929 , 0.1,  0, 1.3148623523157e-07, 0, 0, 0,0,  0, 0,0
3, 1.68977701234295e-07, 2.302992523, 0.02657, -0.0004, -0.00010011959815345, 0.003057,  0, -7.91886156751506 , 0.1,  0, 6.29069988078673e-07, 0, 0, 0,0,  0, 0,0
3, 1.68908193947717e-07, 2.303655165, 0.02658, -0.0004, -0.000179300837741251, 0.003058,  0, -7.91723246798695 , 0.1,  0, 1.12658038926082e-06, 0, 0, 0,0,  0, 0,0
3, 1.68799327124486e-07, 2.304320914, 0.02659, -0.0004, -0.000258461170251687, 0.003059,  0, -7.91468019267338 , 0.1,  0, 1.62395942740184e-06, 0, 0, 0,0,  0, 0,0
3, 1.68651151540062e-07, 2.305553712, 0.0266, -0.0004, -0.000337591365325231, 0.00306,  0, -7.91120503917811 , 0.1,  0, 2.12114910644219e-06, 0, 0, 0,0,  0, 0,0
3, 1.68546533324063e-07, 2.306274188, 0.02661, -0.0004, -0.000416684248388103, 0.003061,  0, -7.90875051448309 , 0.1,  0, -2.30362771499082e-06, 0, 0, 0,0,  0, 0,0
3, 1.68689445183594e-07, 2.306976051, 0.02662, -0.0004, -0.00049579005473844, 0.003062,  0, -7.9121032840668 , 0.1,  0, -1.30955483464476e-06, 0, 0, 0,0,  0, 0,0
3, 1.68753727769642e-07, 2.308240102, 0.02663, -0.0004, -0.000574920163569503, 0.003063,  0, -7.91361091616893 , 0.1,  0, -3.15176560319041e-07, 0, 0, 0,0,  0, 0,0
3, 1.68740872673077e-07, 2.308938049, 0.02664, -0.0004, -0.000654056142932257, 0.003064,  0, -7.91330944604381 , 0.1,  0, 4.58496149200582e-07, 0, 0, 0,0,  0, 0,0
3, 1.6871442758545e-07, 2.3101902, 0.02665, -0.0004, -0.000733185751886122, 0.003065,  0, -7.91268923536429 , 0.1,  0, 2.09903151029684e-07, 0, 0, 0,0,  0, 0,0
3, 4.01993332071534e-07, 2.310870773, 0.02666, -0.0004, -0.000781114475662496, 0.003066,  0, 12.2145521512793 , 0.1,  0, -1.18661249035788e-07, 0, 0, 0,0,  0, 0,0
3, 4.01931970129585e-07, 2.311540109, 0.02667, -0.0004, -0.000658972428976928, 0.003067,  0, 12.2136198130724 , 0.1,  0, -8.86102362159393e-07, 0, 0, 0,0,  0, 0,0
3, 4.0177689854986e-07, 2.312201767, 0.02668, -0.0004, -0.000536846826577818, 0.003068,  0, 12.211263325946 , 0.1,  0, -1.65344015278394e-06, 0, 0, 0,0,  0, 0,0
3, 4.01528189657717e-07, 2.313413101, 0.02669, -0.0004, -0.000414751908718862, 0.003069,  0, 12.2074829646743 , 0.1,  0, -2.42058514675662e-06, 0, 0, 0,0,  0, 0,0
3, 4.0168939474924e-07, 2.314690642, 0.0267, -0.0004, -0.000292667445254711, 0.00307,  0, 12.2099334065216 , 0.1,  0, 1.16461166411463e-06, 0, 0, 0,0,  0, 0,0
3, 4.01737919535937e-07, 2.315373482, 0.02671, -0.0004, -0.000170562050579917, 0.003071,  0, 12.2106709244513 , 0.1,  0, -3.69809979381437e-07, 0, 0, 0,0,  0, 0,0
3, 4.01696788955653e-07, 2.316603322, 0.02672, -0.0004, -4.84589974055844e-05, 0.003072,  0, 12.2100457923718 , 0.1,  0, -1.52238430250027e-07, 0, 0, 0,0,  0, 0,0
3, 4.90123661904589e-07, 2.317359863, 0.02673, -0.0004, -8.11702242447759e-05, 0.003073,  0, -13.4872552056089 , 0.1,  0, 5.10007560355248e-07, 0, 0, 0,0,  0, 0,0
3, 4.89997738393084e-07, 2.318063899, 0.02674, -0.0004, -0.000216035422835041, 0.003074,  0, -13.4855224133102 , 0.1,  0, 1.35739059458746e-06, 0, 0, 0,0,  0, 0,0
3, 4.89757587937644e-07, 2.31929939, 0.02675, -0.0004, -0.000350875430972459, 0.003075,  0, -13.4822171639949 , 0.1,  0, 2.20461535253646e-06, 0, 0, 0,0,  0, 0,0
3, 4.89810887404438e-07, 2.31999847, 0.02676, -0.0004, -0.000485692690988263, 0.003076,  0, -13.4829508075208 , 0.1,  0, -1.43675558509366e-06, 0, 0, 0,0,  0, 0,0
3, 4.89890380366723e-07, 2.321226353, 0.02677, -0.0004, -0.000620530290079606, 0.003077,  0, -13.4840449187359 , 0.1,  0, 2.57663657838531e-07, 0, 0, 0,0,  0, 0,0
3, 4.89845898779805e-07, 2.322463169, 0.02678, -0.0004, -0.000755367208608448, 0.003078,  0, -13.4834327018547 , 0.1,  0, 1.40218049545214e-07, 0, 0, 0,0,  0, 0,0
3, 1.10403298088322e-06, 2.323165699, 0.02679, -0.0004, -0.000664908543333315, 0.003079,  0, 20.2426982784205 , 0.1,  0, -8.48804655653605e-07, 0, 0, 0,0,  0, 0,0
3, 1.10373245291535e-06, 2.324419329, 0.0268, -0.0004, -0.000462493370562173, 0.00308,  0, 20.2399428989988 , 0.1,  0, -2.12061669515946e-06, 0, 0, 0,0,  0, 0,0
3, 1.10381661189776e-06, 2.325617194, 0.02681, -0.0004, -0.000260096547250062, 0.003081,  0, 20.2407145452904 , 0.1,  0, 7.55484877157906e-07, 0, 0, 0,0,  0, 0,0
3, 1.10379429542245e-06, 2.326826038, 0.02682, -0.0004, -5.76889894465332e-05, 0.003082,  0, 20.2405099303615 , 0.1,  0, -1.81235305438248e-07, 0, 0, 0,0,  0, 0,0
3, 1.20285079630199e-06, 2.327491659, 0.02683, -0.0004, -0.000150666916274989, 0.003083,  0, -21.1292311201084 , 0.1,  0, 9.4666815461707e-07, 0, 0, 0,0,  0, 0,0
3, 1.20251054726803e-06, 2.328679557, 0.02684, -0.0004, -0.000361946337099348, 0.003084,  0, -21.126242441036 , 0.1,  0, 2.2741759072501e-06, 0, 0, 0,0,  0, 0,0
3, 1.20266591104089e-06, 2.329867001, 0.02685, -0.0004, -0.000573212615651892, 0.003085,  0, -21.1276071776139 , 0.1,  0, -3.36790688489098e-07, 0, 0, 0,0,  0, 0,0
3, 1.20262054360441e-06, 2.331064239, 0.02686, -0.0004, -0.000784486883141238, 0.003086,  0, -21.1272086729749 , 0.1,  0, 4.87358939577654e-08, 0, 0, 0,0,  0, 0,0
3, 1.1851127339575e-07, 2.331729429, 0.02687, -0.0004, -0.000738665885826679, 0.003087,  0, 6.63152082862913 , 0.1,  0, -3.85373605002683e-07, 0, 0, 0,0,  0, 0,0
3, 1.18471905362923e-07, 2.332471127, 0.02688, -0.0004, -0.000672355542188049, 0.003088,  0, 6.63041903053959 , 0.1,  0, -8.02013781866957e-07, 0, 0, 0,0,  0, 0,0
3, 1.18404927914267e-07, 2.333174187, 0.02689, -0.0004, -0.000606060082320111, 0.003089,  0, 6.62854410341523 , 0.1,  0, -1.21856044124189e-06, 0, 0, 0,0,  0, 0,0
3, 1.18310372288046e-07, 2.333866837, 0.0269, -0.0004, -0.000539787236495223, 0.00309,  0, 6.62589626587879 , 0.1,  0, -1.63496501239381e-06, 0, 0, 0,0,  0, 0,0
3, 1.18188282584987e-07, 2.335079505, 0.02691, -0.0004, -0.000473544732348856, 0.003091,  0, 6.622475826677 , 0.1,  0, -2.05117894115705e-06, 0, 0, 0,0,  0, 0,0
3, 1.18038715747698e-07, 2.335743674, 0.02692, -0.0004, -0.00040734029397855, 0.003092,  0, 6.61828318464449 , 0.1,  0, -2.46715369559543e-06, 0, 0, 0,0,  0, 0,0
3, 1.18146729763314e-07, 2.336412478, 0.02693, -0.0004, -0.000341145641613833, 0.003093,  0, 6.62131128862489 , 0.1,  0, 1.77372436116099e-06, 0, 0, 0,0,  0, 0,0
3, 1.18236640055954e-07, 2.337604477, 0.02694, -0.0004, -0.000274918644049575, 0.003094,  0, 6.62383081056301 , 0.1,  0, 9.41491365092255e-07, 0, 0, 0,0,  0, 0,0
3, 1.18271435963041e-07, 2.338268695, 0.02695, -0.0004, -0.000208674174459594, 0.003095,  0, 6.6248056258585 , 0.1,  0, 1.09038809072904e-07, 0, 0, 0,0,  0, 0,0
