time, vx1, vy1, vz1, px1, py1, pz1, fx1, fy1, fz1, vx2, vy2, vz2, px2, py2, pz2, fx2, fy2, fz2, top_Fx, top_Fy, top_Fz, top_pz
1700, 0, 0, 0, 0.842052335551188, 0.412012706847037, 0.620945518938758, 0, 0, 0, -0.00514877157485945, -0.003811185619631, -0.0944699727049034, 69.2932036274556, 99.4066861204045, 29.2227420230007, 1.41359797987843, -288.10856012819, -120.904330368183, 1924127.03705063, 1186096.19230828, 138561912.987222, -170.000000003396
1720, 0, 0, 0, 0.842052335551173, 0.412012706847079, 0.620945518938697, 0, 0, 0, -0.000967480513141017, -0.00324470061925298, -0.0971642969663807, 69.3283868740769, 99.3198792698584, 27.2767100666461, -84.6274280210018, -88.5325111967068, -94.4439601071572, 2002937.27664172, 1276061.82120188, 170119117.756692, -172.000000003463
1740, 0, 0, 0, 0.842052335551102, 0.412012706847008, 0.620945518938736, 0, 0, 0, -0.00483396934579196, -0.0002757963689377, -0.0981190627346107, 69.3301735327297, 99.290863981199, 25.3076080346037, -135.664424959288, 36.4707948619653, -171.874529336601, 1816247.41225732, 478249.587697871, 210441620.48202, -174.000000003529
1760, 0, 0, 0, 0.842052335551088, 0.412012706847023, 0.620945518938711, 0, 0, 0, -0.00238528429817336, -0.00194202415037204, -0.0998548156827024, 69.2821952004268, 99.2677364084065, 23.3364330358884, -148.392739678246, 5.60589372846698, -11.0393580379023, 1660979.35016144, 128831.090415855, 263684270.47804, -176.000000003596
1780, 0, 0, 0, 0.842052335551088, 0.412012706846994, 0.620945518938782, 0, 0, 0, -0.00241747935680865, 0.00335320660989742, -0.0947136338964192, 69.2212518704195, 99.2902605179549, 21.3831903400483, 160.237248805188, 142.783240452893, 23.6634471131692, 2493427.26157245, 364785.916874613, 333008022.979893, -178.000000003662
1800, 0, 0, 0, 0.84205233555106, 0.412012706846951, 0.620945518938818, 0, 0, 0, -5.75996426972545e-05, -0.000317091745288172, -0.100017634923845, 69.1918956538767, 99.3621537021254, 19.4441509901608, 6.29155021153565, -50.8581020070706, -32.5984406146308, 2549448.8314045, 1361050.48550605, 419629136.114775, -180.000000003728
1820, 0, 0, 0, 0.842052335551017, 0.412012706846951, 0.620945518938811, 0, 0, 0, -0.0116020783994583, -0.00245498482942569, -0.101172221696996, 69.1682684695019, 99.3433938671735, 17.5200334277399, -204.333801189245, 633.106773527325, -2.57448374858359, 2626344.09777219, 84221.3024406433, 526059640.236124, -182.000000003795
1840, 0, 0, 0, 0.842052335551017, 0.412012706846937, 0.620945518938804, 0, 0, 0, 0.000809838843979884, -0.002592249026673, -0.0796764481557146, 69.1176559884235, 99.0688710952931, 15.9324533539367, 454.759260581195, -180.256625617869, -245.551791844424, 2143210.26900987, -2796194.71514119, 637691779.317241, -184.000000003861
1860, 0, 0, 0, 0.842052335551031, 0.412012706846909, 0.620945518938832, 0, 0, 0, -0.279845975688114, 0.0105033581609499, 0.892843175434875, 66.6667106639482, 96.4250580148014, 23.9170623512267, -2757.73124550226, -2405.39040928577, -1800.12912302237, 1109150.79924185, -5106346.75698751, 740340857.871368, -186.000000003927
1880, 0, 0, 0, 0.842052335550974, 0.412012706846937, 0.620945518938868, 0, 0, 0, -0.649965695678359, -0.196991167533364, 0.689512873682971, 60.0029835062083, 89.1567852291207, 36.3545949805455, -263.216909647188, 485.131762034116, 193.41150616203, -3691795.36419909, -8109464.15259316, 839387904.166639, -188.000000003994
1900, 0, 0, 0, 0.842052335550918, 0.412012706846909, 0.620945518938854, 0, 0, 0, -0.553946071021822, -0.149322451691522, 0.976001146425477, 49.8949918146169, 86.5020958763313, 51.4384519100536, 125.412175280181, -13.7206392624709, 223.868838293561, -5781270.59168767, -3717018.26060339, 862574012.560923, -190.00000000406
1920, 0, 0, 0, 0.842052335550861, 0.412012706846966, 0.620945518938917, 0, 0, 0, -0.351535403870408, 0.345760680612431, 1.28670171469588, 40.2378477029982, 87.9761793189924, 75.6925999491265, 94.2421497649001, 77.4455922744363, 55.6530757179126, -3797101.20567102, -2204712.52094431, 818182828.203153, -192.000000004127
1940, 0, 0, 0, 0.842052335550974, 0.412012706846923, 0.620945518938889, 0, 0, 0, -0.0761682645083445, 0.765088156208174, 0.938079156387, 36.0498597141966, 100.65997126189, 98.9116828470845, 48.0943236030872, 29.9243169286769, -208.528695748304, -1602601.92199393, 362815.062540932, 767310844.220737, -194.000000004193
1960, 0, 0, 0, 0.84205233555106, 0.412012706846909, 0.620945518938854, 0, 0, 0, 0.197819975845972, 0.673714884846836, 0.503929290969266, 37.535844979138, 115.491700166143, 112.815596118208, 52.959904539435, -93.6671813052733, -40.9706425288227, 393921.5183295, -2434902.32029937, 672097464.089581, -196.000000004259
1980, 0, 0, 0, 0.842052335551116, 0.412012706846866, 0.620945518938846, 0, 0, 0, 0.338888354548619, 0.560099173630108, 0.278198919855039, 42.8809580775179, 127.664080970213, 121.028425984353, -31.3083746089773, -18.4562025076407, -76.3683522599206, -4850323.47537392, -1183825.55659812, 578245561.303193, -198.000000004326
2000, 0, 0, -0.109953462281887, 0.842052335551074, 0.412012706846909, -1.14806990644863, 0, 0, 0, 0.374948910150487, 0.406098881923923, 0.205495760691326, 50.2787422723391, 137.025472331568, 125.44372646744, 23.732066613613, -74.5589146087064, 139.544397922821, -6546055.81215854, 1006719.42793358, 454729365.073989, -200.000000004392
